,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
494,frozenset({'VERSACE'}),frozenset({'BURBERRY'}),0.009851264637141617,0.013932417886304572,0.00041183222222883006,0.0418050105644431,3.000556752287556,0.00027458028659559845,1.0290886437368634
495,frozenset({'BURBERRY'}),frozenset({'VERSACE'}),0.013932417886304572,0.009851264637141617,0.00041183222222883006,0.0295592786255469,3.000556752287556,0.00027458028659559845,1.0203083130729433
496,frozenset({'BURBERRY'}),frozenset({'WHOO'}),0.013932417886304572,0.005157566710872965,0.00011299367830105085,0.008110126987514673,1.5724715630759063,4.1136303608675304e-05,1.0029767017054771
497,frozenset({'WHOO'}),frozenset({'BURBERRY'}),0.005157566710872965,0.013932417886304572,0.00011299367830105085,0.021908330931104066,1.5724715630759063,4.1136303608675304e-05,1.0081545659747744
498,frozenset({'YVES SAINT LAURENT'}),frozenset({'BURBERRY'}),0.043642321484855875,0.013932417886304572,0.0009589595066339183,0.021973155276963956,1.5771243337858354,0.00035091644617845795,1.0082213872083812
499,frozenset({'BURBERRY'}),frozenset({'YVES SAINT LAURENT'}),0.013932417886304572,0.043642321484855875,0.0009589595066339183,0.06882936719667057,1.5771243337858354,0.00035091644617845795,1.0270487973143956
500,frozenset({'BVLGARI'}),frozenset({'CALVIN KLEIN'}),0.006819763189038424,0.018715321348074052,0.0003939911151286641,0.05777196424678439,3.0868806990978843,0.0002663570555280437,1.0414513699621435
501,frozenset({'CALVIN KLEIN'}),frozenset({'BVLGARI'}),0.018715321348074052,0.006819763189038424,0.0003939911151286641,0.021051795360660947,3.0868806990978843,0.0002663570555280437,1.0145380849611607
502,frozenset({'BVLGARI'}),frozenset({'CHANEL'}),0.006819763189038424,0.11809326141384827,0.00094409191738378,0.1384347067800305,1.1722489930640267,0.00013872384032012587,1.0236098709247667
503,frozenset({'CHANEL'}),frozenset({'BVLGARI'}),0.11809326141384827,0.006819763189038424,0.00094409191738378,0.007994460531285408,1.1722489930640267,0.00013872384032012587,1.00118416409537
504,frozenset({'BVLGARI'}),frozenset({'CHLOE'}),0.006819763189038424,0.004216448311339213,0.00016503024067653478,0.02419882275997384,5.739148442753682,0.0001362750616943804,1.020477915906141
505,frozenset({'CHLOE'}),frozenset({'BVLGARI'}),0.004216448311339213,0.006819763189038424,0.00016503024067653478,0.039139633286318753,5.739148442753682,0.0001362750616943804,1.0336363859067474
506,frozenset({'BVLGARI'}),frozenset({'CHRISTIAN DIOR'}),0.006819763189038424,0.14266195264970175,0.0010689796670849416,0.15674732940919991,1.098732538689443,9.605893392816299e-05,1.0167036254384225
507,frozenset({'CHRISTIAN DIOR'}),frozenset({'BVLGARI'}),0.14266195264970175,0.006819763189038424,0.0010689796670849416,0.007493095721953,1.098732538689443,9.605893392816299e-05,1.0006784159687074
508,frozenset({'BVLGARI'}),frozenset({'CLARINS'}),0.006819763189038424,0.04556470077489875,0.0003419545527531802,0.05014170481796381,1.10045065511736,3.121408368897513e-05,1.0048186177520173
509,frozenset({'CLARINS'}),frozenset({'BVLGARI'}),0.04556470077489875,0.006819763189038424,0.0003419545527531802,0.00750481286912259,1.10045065511736,3.121408368897513e-05,1.000690229725007
510,frozenset({'DOLCE&GABBANA'}),frozenset({'BVLGARI'}),0.00643766614530987,0.006819763189038424,0.00021558004412700489,0.03348729792147806,4.910331487067327,0.00017167668552590175,1.0275914994961681
511,frozenset({'BVLGARI'}),frozenset({'DOLCE&GABBANA'}),0.006819763189038424,0.00643766614530987,0.00021558004412700489,0.0316110747765424,4.910331487067327,0.00017167668552590175,1.0259951430417522
512,frozenset({'ESTEE LAUDER'}),frozenset({'BVLGARI'}),0.11072191066362971,0.006819763189038424,0.0006467401323810147,0.0058411214953271035,0.8564991677006738,-0.00010835707818280822,0.9990156083550918
513,frozenset({'BVLGARI'}),frozenset({'ESTEE LAUDER'}),0.006819763189038424,0.11072191066362971,0.0006467401323810147,0.09483322432962721,0.8564991677006738,-0.00010835707818280822,0.9824466752856288
514,frozenset({'GIORGIO ARMANI'}),frozenset({'BVLGARI'}),0.024229710200950338,0.006819763189038424,0.0003612824187783599,0.01491071976437381,2.1863984644423113,0.00019604153306884998,1.008213424648576
515,frozenset({'BVLGARI'}),frozenset({'GIORGIO ARMANI'}),0.006819763189038424,0.024229710200950338,0.0003612824187783599,0.05297580117724002,2.186398464442311,0.00019604153306884998,1.0303541250709578
516,frozenset({'BVLGARI'}),frozenset({'GUCCI'}),0.006819763189038424,0.006440639663159898,0.0002259873566021017,0.03313712666230652,5.145005526679135,0.00018206371931342298,1.0276114511533452
517,frozenset({'GUCCI'}),frozenset({'BVLGARI'}),0.006440639663159898,0.006819763189038424,0.0002259873566021017,0.03508771929824561,5.145005526679134,0.00018206371931342298,1.0292958817859057
518,frozenset({'BVLGARI'}),frozenset({'JO MALONE'}),0.006819763189038424,0.018753977080124412,0.00023193439230215698,0.034009156311314584,1.8134370201058692,0.00010403670976305422,1.015792260693629
519,frozenset({'JO MALONE'}),frozenset({'BVLGARI'}),0.018753977080124412,0.006819763189038424,0.00023193439230215698,0.01236721103535754,1.8134370201058692,0.00010403670976305422,1.0056169133997006
520,frozenset({'BVLGARI'}),frozenset({'LA MER'}),0.006819763189038424,0.03362453984811271,0.0003256002045780281,0.04774362328319162,1.419904138431545,9.628880547351339e-05,1.0148269770413705
521,frozenset({'LA MER'}),frozenset({'BVLGARI'}),0.03362453984811271,0.006819763189038424,0.0003256002045780281,0.009683409975238769,1.419904138431545,9.628880547351339e-05,1.0028916477973258
522,frozenset({'LANCOME'}),frozenset({'BVLGARI'}),0.07436024763456656,0.006819763189038424,0.00045048795427918954,0.0060581825452364286,0.888327406290866,-5.6631325266809005e-05,0.9992337774400596
523,frozenset({'BVLGARI'}),frozenset({'LANCOME'}),0.006819763189038424,0.07436024763456656,0.00045048795427918954,0.06605624591236102,0.888327406290866,-5.6631325266809005e-05,0.9911086704248934
524,frozenset({'BVLGARI'}),frozenset({'LAURA MERCIER'}),0.006819763189038424,0.04978263584516298,0.0003241134456530143,0.04752561587093961,0.9546625055924461,-1.539234173713298e-05,0.9976303614965066
525,frozenset({'LAURA MERCIER'}),frozenset({'BVLGARI'}),0.04978263584516298,0.006819763189038424,0.0003241134456530143,0.006510572213594553,0.9546625055924461,-1.539234173713298e-05,0.9996887828226488
526,frozenset({'BVLGARI'}),frozenset({'LOCCITANE'}),0.006819763189038424,0.023728672443220678,0.00017692431207664538,0.025942882057989967,1.093313674419316,1.5100385223618562e-05,1.0022731825208029
527,frozenset({'LOCCITANE'}),frozenset({'BVLGARI'}),0.023728672443220678,0.006819763189038424,0.00017692431207664538,0.007456140350877192,1.093313674419316,1.5100385223618562e-05,1.0006411577238146
528,frozenset({'BVLGARI'}),frozenset({'MAC'}),0.006819763189038424,0.15108444195990509,0.0008533996229579367,0.1251362546326575,0.8282537434653019,-0.00017696049275663637,0.970340310174412
529,frozenset({'MAC'}),frozenset({'BVLGARI'}),0.15108444195990509,0.006819763189038424,0.0008533996229579367,0.00564849439086794,0.8282537434653019,-0.00017696049275663637,0.9988220777144065
530,frozenset({'BVLGARI'}),frozenset({'NARS'}),0.006819763189038424,0.06109538450559319,0.00035384862415329077,0.051885764115979935,0.8492583283640661,-6.280743011810217e-05,0.9902863810698652
531,frozenset({'NARS'}),frozenset({'BVLGARI'}),0.06109538450559319,0.006819763189038424,0.00035384862415329077,0.005791740685761565,0.8492583283640661,-6.280743011810217e-05,0.9989659887718234
532,frozenset({'ORIGINS'}),frozenset({'BVLGARI'}),0.03435899875706954,0.006819763189038424,0.00022450059767708784,0.00653396797922977,0.9580930888820275,-9.819637258591974e-06,0.9997123251318142
533,frozenset({'BVLGARI'}),frozenset({'ORIGINS'}),0.006819763189038424,0.03435899875706954,0.00022450059767708784,0.0329191192500545,0.9580930888820276,-9.819637258591974e-06,0.9985111074619752
534,frozenset({'BVLGARI'}),frozenset({'RALPH LAUREN'}),0.006819763189038424,0.005010377577296597,0.00012340099077614764,0.018094615216917374,3.611427469839612,8.92314022113168e-05,1.0133253548074912
535,frozenset({'RALPH LAUREN'}),frozenset({'BVLGARI'}),0.005010377577296597,0.006819763189038424,0.00012340099077614764,0.024629080118694364,3.6114274698396125,8.92314022113168e-05,1.0182590197909767
536,frozenset({'BVLGARI'}),frozenset({'SHISEIDO'}),0.006819763189038424,0.062408192636380394,0.0003642559366283876,0.05341181600174406,0.8558462237954322,-6.135315820761828e-05,0.9904959973231052
537,frozenset({'SHISEIDO'}),frozenset({'BVLGARI'}),0.062408192636380394,0.006819763189038424,0.0003642559366283876,0.005836668572517629,0.8558462237954322,-6.135315820761828e-05,0.9990111336986155
538,frozenset({'BVLGARI'}),frozenset({'SKII'}),0.006819763189038424,0.04329144637855261,0.0002780239189775856,0.040767386091127095,0.941696097068358,-1.7213493435098255e-05,0.9973686671503589
539,frozenset({'SKII'}),frozenset({'BVLGARI'}),0.04329144637855261,0.006819763189038424,0.0002780239189775856,0.006422144378047943,0.9416960970683581,-1.7213493435098255e-05,0.9995998111182323
540,frozenset({'SULWHASOO'}),frozenset({'BVLGARI'}),0.022057555411505135,0.006819763189038424,0.00015610968712645183,0.007077379347533028,1.0377749419376727,5.682382690893803e-06,1.000259452401563
541,frozenset({'BVLGARI'}),frozenset({'SULWHASOO'}),0.006819763189038424,0.022057555411505135,0.00015610968712645183,0.02289077828646174,1.0377749419376727,5.682382690893803e-06,1.0008527428218263
542,frozenset({'BVLGARI'}),frozenset({'THREE'}),0.006819763189038424,0.03085173445296192,0.00021558004412700489,0.0316110747765424,1.0246125651294649,5.178521186706691e-06,1.0007841274345481
543,frozenset({'THREE'}),frozenset({'BVLGARI'}),0.03085173445296192,0.006819763189038424,0.00021558004412700489,0.006987615054696159,1.0246125651294649,5.178521186706691e-06,1.0001690330032158
544,frozenset({'BVLGARI'}),frozenset({'TOM FORD BEAUTY'}),0.006819763189038424,0.013719811360027595,0.0001605699639014933,0.023544800523217786,1.7161169279495423,6.70040994278259e-05,1.010061894461164
545,frozenset({'TOM FORD BEAUTY'}),frozenset({'BVLGARI'}),0.013719811360027595,0.006819763189038424,0.0001605699639014933,0.011703511053315994,1.7161169279495423,6.70040994278259e-05,1.0049415817205651
546,frozenset({'VERSACE'}),frozenset({'BVLGARI'}),0.009851264637141617,0.006819763189038424,0.00027951067790259946,0.02837307576214911,4.160419500746575,0.00021232738596474508,1.02218270411765
547,frozenset({'BVLGARI'}),frozenset({'VERSACE'}),0.006819763189038424,0.009851264637141617,0.00027951067790259946,0.04098539350337912,4.160419500746575,0.00021232738596474508,1.0324647076857085
548,frozenset({'BVLGARI'}),frozenset({'YVES SAINT LAURENT'}),0.006819763189038424,0.043642321484855875,0.0003939911151286641,0.05777196424678439,1.3237601090224216,9.636081758206323e-05,1.0149959905943928
549,frozenset({'YVES SAINT LAURENT'}),frozenset({'BVLGARI'}),0.043642321484855875,0.006819763189038424,0.0003939911151286641,0.009027730462628602,1.3237601090224216,9.636081758206323e-05,1.0022280817954885
550,frozenset({'CALVIN KLEIN'}),frozenset({'CHLOE'}),0.018715321348074052,0.004216448311339213,0.0002988385439277792,0.0159675881792183,3.7869759096244517,0.0002199263588335216,1.0119418219630953
551,frozenset({'CHLOE'}),frozenset({'CALVIN KLEIN'}),0.004216448311339213,0.018715321348074052,0.0002988385439277792,0.07087447108603666,3.7869759096244517,0.0002199263588335216,1.0561378932284105
552,frozenset({'DOLCE&GABBANA'}),frozenset({'CALVIN KLEIN'}),0.00643766614530987,0.018715321348074052,0.00029586502607775153,0.04595842956120092,2.455658051841594,0.00017538203543666014,1.028555472903132
553,frozenset({'CALVIN KLEIN'}),frozenset({'DOLCE&GABBANA'}),0.018715321348074052,0.00643766614530987,0.00029586502607775153,0.01580870670479822,2.455658051841594,0.00017538203543666014,1.0095215641749002
554,frozenset({'GIORGIO ARMANI'}),frozenset({'CALVIN KLEIN'}),0.024229710200950338,0.018715321348074052,0.0004876569274045352,0.02012640363257041,1.0753971710264847,3.419011482304172e-05,1.0014400656265539
555,frozenset({'CALVIN KLEIN'}),frozenset({'GIORGIO ARMANI'}),0.018715321348074052,0.024229710200950338,0.0004876569274045352,0.02605656180489355,1.0753971710264847,3.419011482304172e-05,1.0018757265897584
556,frozenset({'CALVIN KLEIN'}),frozenset({'GUCCI'}),0.018715321348074052,0.006440639663159898,0.00048468340955450757,0.025897680330473467,4.020979543166614,0.0003641447685713186,1.0199743294666566
557,frozenset({'GUCCI'}),frozenset({'CALVIN KLEIN'}),0.006440639663159898,0.018715321348074052,0.00048468340955450757,0.0752539242843952,4.020979543166615,0.0003641447685713186,1.0611395975836604
558,frozenset({'MOSCHINO'}),frozenset({'CALVIN KLEIN'}),0.0032039654834047967,0.018715321348074052,0.00017989782992667306,0.05614849187935035,3.0001350676849827,0.00011993458631661487,1.0396600208922815
559,frozenset({'CALVIN KLEIN'}),frozenset({'MOSCHINO'}),0.018715321348074052,0.0032039654834047967,0.00017989782992667306,0.009612329202414999,3.000135067684983,0.00011993458631661487,1.006470560880316
560,frozenset({'CALVIN KLEIN'}),frozenset({'RALPH LAUREN'}),0.018715321348074052,0.005010377577296597,0.0002557225351023782,0.013663806800127104,2.727101219285665,0.00016195170866808767,1.00877330598075
561,frozenset({'RALPH LAUREN'}),frozenset({'CALVIN KLEIN'}),0.005010377577296597,0.018715321348074052,0.0002557225351023782,0.05103857566765578,2.727101219285665,0.00016195170866808767,1.0340617157776706
562,frozenset({'VERSACE'}),frozenset({'CALVIN KLEIN'}),0.009851264637141617,0.018715321348074052,0.0004698158203043693,0.04769091457893148,2.548228464366669,0.00028544623693534576,1.0304266688982031
563,frozenset({'CALVIN KLEIN'}),frozenset({'VERSACE'}),0.018715321348074052,0.009851264637141617,0.0004698158203043693,0.025103272958373054,2.548228464366669,0.00028544623693534576,1.0156447425641837
564,frozenset({'CHLOE'}),frozenset({'CHANEL'}),0.004216448311339213,0.11809326141384827,0.0007106707661566092,0.16854724964739068,1.427238503107561,0.00021273663348764845,1.06068172630633
565,frozenset({'CHANEL'}),frozenset({'CHLOE'}),0.11809326141384827,0.004216448311339213,0.0007106707661566092,0.006017877376306182,1.427238503107561,0.00021273663348764845,1.0018123354776363
566,frozenset({'CHANEL'}),frozenset({'CHRISTIAN DIOR'}),0.11809326141384827,0.14266195264970175,0.029605830473800335,0.25069872844013597,1.757292142605901,0.012758415205729064,1.1441833610738812
567,frozenset({'CHRISTIAN DIOR'}),frozenset({'CHANEL'}),0.14266195264970175,0.11809326141384827,0.029605830473800335,0.2075243603772602,1.757292142605901,0.012758415205729064,1.1128502814370242
568,frozenset({'CLARINS'}),frozenset({'CHANEL'}),0.04556470077489875,0.11809326141384827,0.00830652211405225,0.18230169347733874,1.543709533421024,0.0029256379941983582,1.0785233765941658
569,frozenset({'CHANEL'}),frozenset({'CLARINS'}),0.11809326141384827,0.04556470077489875,0.00830652211405225,0.07033866297368753,1.5437095334210242,0.0029256379941983582,1.0266483731355687
570,frozenset({'CHANEL'}),frozenset({'CLE DE PEAU BEAUTE'}),0.11809326141384827,0.006737991448162664,0.0022851484677462518,0.01935037139619791,2.8718308037441083,0.0014894370822541043,1.0128612499104213
571,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'CHANEL'}),0.006737991448162664,0.11809326141384827,0.0022851484677462518,0.3391438658428949,2.871830803744108,0.0014894370822541043,1.334491265199479
572,frozenset({'CLINIQUE'}),frozenset({'CHANEL'}),0.08705270857740958,0.11809326141384827,0.008423976069128343,0.09676868424648177,0.81942596121013,-0.0018563622016872384,0.9763907907139198
573,frozenset({'CHANEL'}),frozenset({'CLINIQUE'}),0.11809326141384827,0.08705270857740958,0.008423976069128343,0.07133324940198918,0.81942596121013,-0.0018563622016872384,0.9830730892806295
574,frozenset({'CHANEL'}),frozenset({'COSME DECORTE'}),0.11809326141384827,0.0010570855956848308,0.00029140474930271004,0.0024675815183180156,2.334325175171267,0.0001665700637146878,1.001413985046
575,frozenset({'COSME DECORTE'}),frozenset({'CHANEL'}),0.0010570855956848308,0.11809326141384827,0.00029140474930271004,0.27566807313642755,2.3343251751712666,0.0001665700637146878,1.2175450313296192
576,frozenset({'DERMALOGICA'}),frozenset({'CHANEL'}),0.0007062104893815678,0.11809326141384827,0.00013380830325124442,0.1894736842105263,1.6044411166402723,5.040960331550522e-05,1.0880667553984988
577,frozenset({'CHANEL'}),frozenset({'DERMALOGICA'}),0.11809326141384827,0.0007062104893815678,0.00013380830325124442,0.0011330731461664358,1.6044411166402723,5.040960331550522e-05,1.0004273468720497
578,frozenset({'DOLCE&GABBANA'}),frozenset({'CHANEL'}),0.00643766614530987,0.11809326141384827,0.001125476506235467,0.17482678983833722,1.4804129189528512,0.00036523151524230763,1.0687534783313846
579,frozenset({'CHANEL'}),frozenset({'DOLCE&GABBANA'}),0.11809326141384827,0.00643766614530987,0.001125476506235467,0.009530404129422134,1.480412918952851,0.00036523151524230763,1.0031224966389745
580,frozenset({'ESTEE LAUDER'}),frozenset({'CHANEL'}),0.11072191066362971,0.11809326141384827,0.013346634869849123,0.1205419486518423,1.0207351986783801,0.0002711233296083457,1.0027843138558348
581,frozenset({'CHANEL'}),frozenset({'ESTEE LAUDER'}),0.11809326141384827,0.11072191066362971,0.013346634869849123,0.11301775147928994,1.0207351986783801,0.0002711233296083457,1.002588372900911
582,frozenset({'CHANEL'}),frozenset({'FRESH'}),0.11809326141384827,0.010694256947624457,0.0019342733614429888,0.016379201812917035,1.5315885800327051,0.0006713536801003109,1.0057796102682768
583,frozenset({'FRESH'}),frozenset({'CHANEL'}),0.010694256947624457,0.11809326141384827,0.0019342733614429888,0.18087029056026693,1.5315885800327054,0.0006713536801003109,1.0766386915563797
584,frozenset({'GIORGIO ARMANI'}),frozenset({'CHANEL'}),0.024229710200950338,0.11809326141384827,0.005169460782273076,0.2133521507025833,1.8066411931406312,0.0023080952815304617,1.1210947050498061
585,frozenset({'CHANEL'}),frozenset({'GIORGIO ARMANI'}),0.11809326141384827,0.024229710200950338,0.005169460782273076,0.04377439254689664,1.8066411931406312,0.0023080952815304617,1.0204394048785237
586,frozenset({'CHANEL'}),frozenset({'GIVENCHY'}),0.11809326141384827,0.0013425433092874857,0.00039993815082871943,0.003386629736875236,2.5225478488828696,0.00024139283284561945,1.0020510325152954
587,frozenset({'GIVENCHY'}),frozenset({'CHANEL'}),0.0013425433092874857,0.11809326141384827,0.00039993815082871943,0.2978959025470653,2.5225478488828696,0.00024139283284561945,1.256091143443683
588,frozenset({'CHANEL'}),frozenset({'GUCCI'}),0.11809326141384827,0.006440639663159898,0.001039244488584665,0.008800201435225986,1.36635519070608,0.00027864834517072354,1.002380510746151
589,frozenset({'GUCCI'}),frozenset({'CHANEL'}),0.006440639663159898,0.11809326141384827,0.001039244488584665,0.16135734072022162,1.36635519070608,0.00027864834517072354,1.0515882167782025
590,frozenset({'GUERLAIN'}),frozenset({'CHANEL'}),0.005313676397999417,0.11809326141384827,0.0015090603088890344,0.28399552322327926,2.4048410537840934,0.0008815509329514936,1.2317056208311474
591,frozenset({'CHANEL'}),frozenset({'GUERLAIN'}),0.11809326141384827,0.005313676397999417,0.0015090603088890344,0.012778547148432583,2.4048410537840934,0.0008815509329514936,1.0075614956794863
592,frozenset({'CHANEL'}),frozenset({'HOURGLASS'}),0.11809326141384827,0.009247640513586003,0.0025914208062991,0.02194384993075664,2.3729133824480124,0.0014993367776668942,1.0129810639361265
593,frozenset({'HOURGLASS'}),frozenset({'CHANEL'}),0.009247640513586003,0.11809326141384827,0.0025914208062991,0.2802250803858521,2.372913382448013,0.0014993367776668942,1.2252534987728088
594,frozenset({'INGLOT'}),frozenset({'CHANEL'}),0.0011671057561358541,0.11809326141384827,0.00017246403530160392,0.14777070063694267,1.2513051029989952,3.463671014464545e-05,1.0348233031242589
595,frozenset({'CHANEL'}),frozenset({'INGLOT'}),0.11809326141384827,0.0011671057561358541,0.00017246403530160392,0.0014604053883922952,1.2513051029989952,3.463671014464545e-05,1.0002937285950795
596,frozenset({'CHANEL'}),frozenset({'IPSA'}),0.11809326141384827,0.007032369715315401,0.001451076710813495,0.012287548785093793,1.7472842416594558,0.0006206012356639236,1.0053205556569773
597,frozenset({'IPSA'}),frozenset({'CHANEL'}),0.007032369715315401,0.11809326141384827,0.001451076710813495,0.20634249471458774,1.7472842416594558,0.0006206012356639236,1.1111930936367869
598,frozenset({'CHANEL'}),frozenset({'JO MALONE'}),0.11809326141384827,0.018753977080124412,0.004388912346640817,0.03716479919425909,1.9817022829598416,0.0021741940287683657,1.0191214676184748
599,frozenset({'JO MALONE'}),frozenset({'CHANEL'}),0.018753977080124412,0.11809326141384827,0.004388912346640817,0.2340256857459965,1.9817022829598419,0.0021741940287683657,1.1513528876553216
600,frozenset({'JURLIQUE'}),frozenset({'CHANEL'}),0.0011046618812852733,0.11809326141384827,0.00017841107100165923,0.16150740242261105,1.3676258957454097,4.795794668112404e-05,1.0517764153603704
601,frozenset({'CHANEL'}),frozenset({'JURLIQUE'}),0.11809326141384827,0.0011046618812852733,0.00017841107100165923,0.0015107641948885813,1.3676258957454097,4.795794668112404e-05,1.000406716766732
602,frozenset({'KANEBO'}),frozenset({'CHANEL'}),0.023649874220194943,0.11809326141384827,0.002650891163299653,0.11208901741371723,0.949156760273648,-0.00014199961539045937,0.9932377860867967
603,frozenset({'CHANEL'}),frozenset({'KANEBO'}),0.11809326141384827,0.023649874220194943,0.002650891163299653,0.0224474379957195,0.949156760273648,-0.00014199961539045937,0.998769952357334
604,frozenset({'CHANEL'}),frozenset({'KIEHLS'}),0.11809326141384827,0.0817851217060856,0.0104623225553223,0.08859373032859122,1.0832499662588262,0.000804050797922137,1.0074704430384929
605,frozenset({'KIEHLS'}),frozenset({'CHANEL'}),0.0817851217060856,0.11809326141384827,0.0104623225553223,0.12792452144194588,1.0832499662588262,0.000804050797922137,1.0112734049630123
606,frozenset({'CHANEL'}),frozenset({'LA MER'}),0.11809326141384827,0.03362453984811271,0.00927737569208628,0.07855973813420622,2.3363810624345436,0.005306544117882748,1.048766263148851
607,frozenset({'LA MER'}),frozenset({'CHANEL'}),0.03362453984811271,0.11809326141384827,0.00927737569208628,0.27591085956844713,2.336381062434544,0.005306544117882748,1.2179532730742801
608,frozenset({'CHANEL'}),frozenset({'LA PRAIRIE'}),0.11809326141384827,0.0017618093261413848,0.0005798359807553925,0.004909983633387889,2.7868984234187577,0.00037177817144202205,1.0031637080620521
609,frozenset({'LA PRAIRIE'}),frozenset({'CHANEL'}),0.0017618093261413848,0.11809326141384827,0.0005798359807553925,0.32911392405063294,2.7868984234187577,0.00037177817144202205,1.3145402329869054
610,frozenset({'LANCOME'}),frozenset({'CHANEL'}),0.07436024763456656,0.11809326141384827,0.010634786590623904,0.14301709487153855,1.2110521223590118,0.0018533424279165434,1.0290832329426154
611,frozenset({'CHANEL'}),frozenset({'LANCOME'}),0.11809326141384827,0.07436024763456656,0.010634786590623904,0.09005413571698351,1.2110521223590116,0.0018533424279165434,1.0172470568837442
612,frozenset({'CHANEL'}),frozenset({'LANEIGE'}),0.11809326141384827,0.03997300045792175,0.0049494204613710294,0.04191111670653405,1.0484856334628292,0.00022887846879779926,1.0020228981698962
613,frozenset({'LANEIGE'}),frozenset({'CHANEL'}),0.03997300045792175,0.11809326141384827,0.0049494204613710294,0.1238190880011902,1.0484856334628292,0.00022887846879779926,1.0065349821126321
614,frozenset({'LAURA MERCIER'}),frozenset({'CHANEL'}),0.04978263584516298,0.11809326141384827,0.007277684937942682,0.1461892247043364,1.2379133487729508,0.0013986911092094372,1.0329065456930535
615,frozenset({'CHANEL'}),frozenset({'LAURA MERCIER'}),0.11809326141384827,0.04978263584516298,0.007277684937942682,0.06162658944983004,1.2379133487729508,0.0013986911092094372,1.0126217915719957
616,frozenset({'CHANEL'}),frozenset({'LOCCITANE'}),0.11809326141384827,0.023728672443220678,0.004409726971591011,0.037341055016996104,1.573668105805241,0.0016075306537501736,1.0141404000292293
617,frozenset({'LOCCITANE'}),frozenset({'CHANEL'}),0.023728672443220678,0.11809326141384827,0.004409726971591011,0.18583959899749375,1.5736681058052409,0.0016075306537501736,1.0832100621698462
618,frozenset({'CHANEL'}),frozenset({'MAC'}),0.11809326141384827,0.15108444195990509,0.02014112315716231,0.17055268790129674,1.1288567220346761,0.002299068657225855,1.0234713473145536
619,frozenset({'MAC'}),frozenset({'CHANEL'}),0.15108444195990509,0.11809326141384827,0.02014112315716231,0.13331037197402085,1.1288567220346761,0.002299068657225855,1.0175577393199362
620,frozenset({'MOSCHINO'}),frozenset({'CHANEL'}),0.0032039654834047967,0.11809326141384827,0.000343441311678194,0.10719257540603248,0.9076942589500072,-3.49254217144754e-05,0.9877905517947801
621,frozenset({'CHANEL'}),frozenset({'MOSCHINO'}),0.11809326141384827,0.0032039654834047967,0.000343441311678194,0.0029082210751605188,0.9076942589500073,-3.49254217144754e-05,0.9997033929930069
622,frozenset({'NARS'}),frozenset({'CHANEL'}),0.06109538450559319,0.11809326141384827,0.010205113261294908,0.1670357481809554,1.4144392845210036,0.002990160047696316,1.0587570074708796
623,frozenset({'CHANEL'}),frozenset({'NARS'}),0.11809326141384827,0.06109538450559319,0.010205113261294908,0.08641571194762684,1.4144392845210036,0.002990160047696316,1.0277153709550029
624,frozenset({'ORIGINS'}),frozenset({'CHANEL'}),0.03435899875706954,0.11809326141384827,0.005178381335823159,0.150713976633492,1.2762284217498836,0.0011208151136864585,1.0384095750102393
625,frozenset({'CHANEL'}),frozenset({'ORIGINS'}),0.11809326141384827,0.03435899875706954,0.005178381335823159,0.04384993075664107,1.2762284217498836,0.0011208151136864585,1.0099261949613016
626,frozenset({'PAUL & JOE'}),frozenset({'CHANEL'}),0.001357410898537624,0.11809326141384827,0.0003211399278029866,0.2365826944140197,2.0033547349068024,0.00016083884771597628,1.1552092572871686
627,frozenset({'CHANEL'}),frozenset({'PAUL & JOE'}),0.11809326141384827,0.001357410898537624,0.0003211399278029866,0.002719375550799446,2.0033547349068024,0.00016083884771597628,1.001365678444835
628,frozenset({'CHANEL'}),frozenset({'PHILOSOPHY'}),0.11809326141384827,0.0016666567549405,0.0002735636422025441,0.0023165050988291575,1.389911325149765,7.674271035419962e-05,1.0006513572162012
629,frozenset({'PHILOSOPHY'}),frozenset({'CHANEL'}),0.0016666567549405,0.11809326141384827,0.0002735636422025441,0.16413916146297947,1.389911325149765,7.674271035419962e-05,1.055087997817584
630,frozenset({'CHANEL'}),frozenset({'POLA'}),0.11809326141384827,0.0017915445046416613,0.0003374942759781387,0.002857862268664233,1.5951946832801973,0.00012592494245694768,1.0010693738873062
631,frozenset({'POLA'}),frozenset({'CHANEL'}),0.0017915445046416613,0.11809326141384827,0.0003374942759781387,0.1883817427385892,1.595194683280197,0.00012592494245694768,1.0866028834318127
632,frozenset({'PREMIER'}),frozenset({'CHANEL'}),0.0027177953149252754,0.11809326141384827,0.0002601828118774197,0.09573304157549234,0.8106562595473051,-6.0770500717382896e-05,0.9752725457564945
633,frozenset({'CHANEL'}),frozenset({'PREMIER'}),0.11809326141384827,0.0027177953149252754,0.0002601828118774197,0.002203197784212514,0.8106562595473051,-6.0770500717382896e-05,0.9994842662057344
634,frozenset({'RALPH LAUREN'}),frozenset({'CHANEL'}),0.005010377577296597,0.11809326141384827,0.0005426670076300468,0.10830860534124628,0.9171446706149265,-4.902482138772395e-05,0.9890268582480305
635,frozenset({'CHANEL'}),frozenset({'RALPH LAUREN'}),0.11809326141384827,0.005010377577296597,0.0005426670076300468,0.004595241092786101,0.9171446706149265,-4.902482138772395e-05,0.9995829470566664
